Please teach me in mathematics.	Paki-turoan mo ako ng matematika.
Please tell her John called.	Paki-sabi sa kanya na tumawag si John.
Please tell me when to go.	Pakisabi sa akin kung kailan pupunta.
Please tell Tom it's urgent.	Pakisabi kay Tom na ito ay importante.
Please wait till noon.	Mangyari'y maghintay ka hanggang tanghali.
Please wake me up by twelve o'clock.	Pakigising ako pagsapit ng alas dose.
Please write to me as soon as you can.	Sulatan mo ako nang kaagad mong puwede.
Please write to me when you get there.	Sumulat ka sa akin pagdating mo doon.
Please write your answer on the board.	Pakisulat ang sagot sa pisara.
Please, don't talk to me.	Pakiusap, 'wag mo akong kausapin.
Plebeians really are hard workers.	Masisipag talaga ang mga mahihirap.
Poke finds its way into diners.	Hinahanap ng Poke ang paraan sa mga diner.
Pollution is damaging our earth.	Nakakasira ng ating Tiyera ang polusyon.
Pomelos are cheap in the market.	Mura sa palengke ang mga suha.
Poronides are sea creatures.	Ang mga poronida'y mga bulating pandagat.
Posh, pompous, and fawning.	Positibo, mapagmataas, at namamalag.
Possibly not even Jordan Chandler.	Marahil hindi kahit si Jordan Chandler.
Posture affects emotion.	Ang postura ay nakakaapekto sa emosyon.
Potatoes are healthy for humans.	Ang mga patatas ay malusog para sa mga tao.
Potatoes are used in cooking.	Ginagamit ang mga patatas sa pagluto.
Powerful winds help the chickens.	Tinulugan ng malakas na hangin ang manok.
Preaching what's popular.	Ng pagtuturo sa kung ano ang popular.
Prepare your pen and paper.	Ihanda ang iyong panulat at papel.
Prepare your pen and paper.	Ihanda ang inyong panulat at papel.
Prices do not include flights.	Ang mga presyo ay hindi kasama sa mga flight.
Probably 15 to 20 minutes.	Marahil mga kinse hanggang bente minutos.
Professors kept him mostly out.	Laging siyang pinalalabas ng mga propesor.
Projectors can be quite expensive.	Maaaring may kamahalan ang mga projector.
Promise me you won't be late.	mangako ka sa akin na hindi ka mahuhuli.
Promise you I'll come early.	Mangako ka na maaga kang darating.
Promises are meant to be broken.	Ang mga pangako ay nakatakdang masira.
Public health is what he is studying.	Kalusugang pampubliko ang inaaral niya.
Public health is what I am studying.	Kalusugang pampubliko ang inaaral ko.
Public health is what she is studying.	Kalusugang pampubliko ang inaaral niya.
Punishment is not a good solution.	Ang parusa ay hindi mahusay na solusyon.
Push the baby down, like this.	Itulak mo ang bata pababa, tulad nito.
Put a few drops of Nitric Acid.	Patakan mo ng kaunting Nitric Acid.
Put the laptop under the table.	Ilagay ang laptop sa ilalim ng mesa.
Put the pedal to the metal.	Tapakan nyo nang mariin ang pedal.
Put the report on my desk.	Ilagay mo ang report sa ibabaw ng mesa.
Put the report on my desk.	Ang report ay ilagay mo sa ibabaw ng mesa.
Put this flower in the flower vase.	Ilagay mo ang bulaklak na ito sa plurera.
Put your coat on, it's cold outside.	Isuot mo ang coat mo, malamig sa labas.
Put your head on my shoulder.	Ilagay mo ang iyong ulo sa aking balikat.
Put your mobile phone on silence.	Ilagay ang iyong telepono sa walang tunog.
questions about the dinosaurs.	mga tanong tungkol sa mga dinosaur.
Quick, iron my coat.	Bilis, plantsahin mo ang amerikana ko.
Rabbits have huge ears.	May mga malaking tainga ang mga kuneho.
radish is not that expensive.	hindi ganoong kamahal ang labanos.
Rainbows are natural phenomena.	Ang mga bahaghari ay mga likas na pangyayari.
Rambutan is getting more expensive.	Mas nagmumura ang rambutan.
rambutan is not that expensive.	hindi ganoong kamahal ang rambutan.
Rays of sunlight are not fishes.	Hindi mga isda ang mga sinag ng araw.
Recently, I don't have much appetite.	Kamakilan ay wala akong ganang kumain.
Remember to eat a proper breakfast.	Tandaang kumain ng tamang almusal.
Remember to see him tomorrow.	tandaan mo na makipagkita sa kanya bukas.
Remember to think twice.	Alalahanin mong mag isip nang dalawang beses.
Remember where you have been.	Tandaan mo kung saan ka galling.
Remember, life is a race.	Tandaan nyo, ang buhay ay isang karera.
Rent isn't cheap in this city.	Hindi mura ang renta sa lungsod na ito.
Rent isn't cheap in this city.	Ang renta sa lungsod na itoay hindi mura.
Report your observations tomorrow.	Iulat ang iyong mga obserbasyon bukas.
Report your observations tomorrow.	Iulat ang inyong mga obserbasyon bukas.
Respect you mother and your father.	Respetuhin mo ang iyong ina at ama.
Respected teachers and friends.	Minamahal na mga guro at kaibigan.
Rest well and dream big!	Magpahinga nang maginhawa at mangarap nang malaki!
Rhea expected this to happen.	Inaasahan ni Rhea na mangyari ito.
Ride a train going to the province.	Sumakay ka ng tren papuntang probinsya.
Right, you're a newbie.	Oo nga pala, isa ka nga palang baguhan.
Rise and shine, buddy.	Gumising at bumangon ka na, kaibigan.
Rocks are used to build houses.	Ginagamit sa paggawa ng bahay ang mga bato.
Rocks are used to make cement.	Ginagamit sa paggawa ng semento ang bato.
Rome has a lot of ancient buildings.	Ang Rome ay maraming lumang gusali.
Roses are a symbol of love.	Simbolo ng pagmamahal ang mga rosas.
Roses are usually colored red.	Madalas kulay pula ang mga rosas.
Roses could be colored white.	Puwedeng kulay puti ang mga rosas.
Run fast or you'll be trampled.	Tumakbo ka ng mabilis o matatapakan ka.
Running is good for the health.	Ang pagtakbo ay maganda sa kalusugan.
Rural life appeals to me very much.	Talagang mas gusto ko ang buhay sa bukid.
Sad songs are playing here.	Malulungkot na mga kanta ang tumutugtog dito.
Thank you also for the concern RCMF.	Salamat din sa malasakit RCMF.
Thank you for taking care of me.	Salamat sa pag-aalaga mo sa akin.
Saliva is vital to oral health.	Ang laway ay mahalaga sa kalusugan ng bibig.
Sarah and Jessie are going swimming.	Magsiswimming sina Sara at Jessie.
Sardines is getting more expensive.	Mas nagmumura ang sardinas.
sardines is not that expensive.	hindi ganoong kamahal ang sardinas.
Save electricity during daytime.	Magtipid ng kuryente sa umaga.
Savor the apple given to you.	Lasapin mo ang mansanas na binigay sa iyo.
Say you went to the barn now.	sabihin mo na nasa kamalig ka na ngayon.
says over what God says.	ang sinasabi ng tao kaysa sa sinasabi ng Diyos.
Science in the first priority of STEM.	Agham ang unang prayoridad ng STEM.
Scorpions can become ninjas.	Ang mga alakdan ay pwede maging ninja.
Scorpions have eight legs.	Mayroong walong paa ang mga alakdan.
Scorpions live in the desert.	Nakatira sa disyerto ang mga alakdan.
Scorpions love spirit animals.	Mahal ng mga alakdan ang espiritung hayop.
Scouting for positions began.	Nagsimula ang paghahanap sa mga posisyon.
Second Monday is on August 14.	Ikalawang Lunes ay sa Agosto 14.
Second Saturday is on August 12.	Ikalawang Sabado ay sa Agosto 12.
Second Saturday is on June 10.	Ikalawang Sabado ay sa Hunyo 10.
Second Saturday is on May 13.	Ikalawang Sabado ay sa Mayo 13.
Second Sunday is on August 13.	Ikalawang Linggo ay sa Agosto 13.
Second Sunday is on June 11.	Ikalawang Linggo ay sa Hunyo 11.
Second Thursday is on July 13.	Ikalawang Huwebes ay Hulyo 13.
Second Thursday is on June 8.	Ikalawang Huwebes ay sa Hunyo 8.
Second Tuesday is on August 15.	Ikalawang Martes ay sa Agosto 15.
Second Tuesday is on August 8.	Ikalawang Martes ay sa Agosto 8.
See if the head is coming out!	Tingnan mo kung lumalabas na ang ulo!
Seeing seas makes me happy.	Ang makakita ng dagat ay nakakapagpasaya sa akin.
Seen from a distance, she's a beauty.	Mula sa malayo, siya ay maganda.
Selling cars is my business.	Ang pagbenta ng mga kotse ang aking negosyo.
Sentences in books are long.	Ang mga pangungusap sa mga libro ay mahahaba.
Sentences in books are long.	Ang mga pangungusap sa mga nobela ay mahahaba.
September 1 is Wednesday.	Ang ika-isa ng Septyembre ay Miyerkules.
September 1 will be Sunday because.	Linggo ang ika-isa ng Septyembre dahil.
September 10 is Thursday.	Ang ika-sampu ng Septyembre ay Huwebes.
September 10 is Tuesday.	Ang ika-sampu ng Septyembre ay Martes.
September 10 is Wednesday.	Ang ika-sampu ng Septyembre ay Miyerkules.
September 10 will be Sunday because.	Linggo ang ika-sampu ng Septyembre dahil.
September 11 is Monday.	Ang ika-labing-isa ng Septyembre ay Lunes.
September 11 is Thursday.	Ang ika-labing-isa ng Septyembre ay Huwebes.
September 11 is Tuesday.	Ang ika-labing-isa ng Septyembre ay Martes.
September 11 is Wednesday.	Ang ika-labing-isa ng Septyembre ay Miyerkules.
September 12 is Monday.	Ang ika-labindalawa ng Septyembre ay Lunes.
September 12 is Thursday.	Ang ika-labindalawa ng Septyembre ay Huwebes.
September 12 is Tuesday.	Ang ika-labindalawa ng Septyembre ay Martes.
September 12 is Wednesday.	Ang ika-labindalawa ng Septyembre ay Miyerkules.
September 13 is Monday.	Ang ika-labintatlo ng Septyembre ay Lunes.
September 13 is Thursday.	Ang ika-labintatlo ng Septyembre ay Huwebes.
September 13 is Tuesday.	Ang ika-labintatlo ng Septyembre ay Martes.
September 13 is Wednesday.	Ang ika-labintatlo ng Septyembre ay Miyerkules.
September 14 is Monday.	Ang ika-labing-apat ng Septyembre ay Lunes.
September 14 is Thursday.	Ang ika-labing-apat ng Septyembre ay Huwebes.
September 14 is Tuesday.	Ang ika-labing-apat ng Septyembre ay Martes.
September 14 is Wednesday.	Ang ika-labing-apat ng Septyembre ay Miyerkules.
September 15 is Monday.	Ang ika-labinlima ng Septyembre ay Lunes.
September 15 is Thursday.	Ang ika-labinlima ng Septyembre ay Huwebes.
September 15 is Tuesday.	Ang ika-labinlima ng Septyembre ay Martes.
September 15 is Wednesday.	Ang ika-labinlima ng Septyembre ay Miyerkules.
September 16 is Monday.	Ang ika-labing-anim ng Septyembre ay Lunes.
September 16 is Thursday.	Ang ika-labing-anim ng Septyembre ay Huwebes.
September 16 is Tuesday.	Ang ika-labing-anim ng Septyembre ay Martes.
September 16 is Wednesday.	Ang ika-labing-anim ng Septyembre ay Miyerkules.
September 17 is Monday.	Ang ika-labinpito ng Septyembre ay Lunes.
September 17 is Thursday.	Ang ika-labinpito ng Septyembre ay Huwebes.
September 17 is Tuesday.	Ang ika-labinpito ng Septyembre ay Martes.
September 17 is Wednesday.	Ang ika-labinpito ng Septyembre ay Miyerkules.
September 18 is Monday.	Ang ika-labinwalo ng Septyembre ay Lunes.
September 18 is Thursday.	Ang ika-labinwalo ng Septyembre ay Huwebes.
September 18 is Tuesday.	Ang ika-labinwalo ng Septyembre ay Martes.
September 18 is Wednesday.	Ang ika-labinwalo ng Septyembre ay Miyerkules.
September 19 is Monday.	Ang ika-labingsiyam ng Septyembre ay Lunes.
September 19 is Thursday.	Ang ika-labingsiyam ng Septyembre ay Huwebes.
September 19 is Tuesday.	Ang ika-labingsiyam ng Septyembre ay Martes.
September 19 is Wednesday.	Ang ika-labingsiyam ng Septyembre ay Miyerkules.
September 2 is Thursday.	Ang ika-dalawa ng Septyembre ay Huwebes.
September 2 is Tuesday.	Ang ika-dalawa ng Septyembre ay Martes.
September 2 is Wednesday.	Ang ika-dalawa ng Septyembre ay Miyerkules.
September 2 will be Sunday because.	Linggo ang ika-dalawa ng Septyembre dahil.
September 20 is Monday.	Ang ika-dalawampu ng Septyembre ay Lunes.
September 20 is Thursday.	Ang ika-dalawampu ng Septyembre ay Huwebes.
September 20 is Tuesday.	Ang ika-dalawampu ng Septyembre ay Martes.
September 20 is Wednesday.	Ang ika-dalawampu ng Septyembre ay Miyerkules.
September 21 is Monday.	Ang ika-dalawampu't isa ng Septyembre ay Lunes.
September 21 is Thursday.	Ang ika-dalawampu't isa ng Septyembre ay Huwebes.
September 21 is Tuesday.	Ang ika-dalawampu't isa ng Septyembre ay Martes.
September 22 is Monday.	Ang ika-dalawampu't dalawa ng Septyembre ay Lunes.
September 22 is Thursday.	Ang ika-dalawampu't dalawa ng Septyembre ay Huwebes.
September 22 is Tuesday.	Ang ika-dalawampu't dalawa ng Septyembre ay Martes.
September 23 is Monday.	Ang ika-dalawampu't tatlo ng Septyembre ay Lunes.
September 23 is Thursday.	Ang ika-dalawampu't tatlo ng Septyembre ay Huwebes.
September 23 is Tuesday.	Ang ika-dalawampu't tatlo ng Septyembre ay Martes.
September 24 is Monday.	Ang ika-dalawampu't apat ng Septyembre ay Lunes.
September 24 is Thursday.	Ang ika-dalawampu't apat ng Septyembre ay Huwebes.
September 24 is Tuesday.	Ang ika-dalawampu't apat ng Septyembre ay Martes.
September 25 is Monday.	Ang ika-dalawampu't lima ng Septyembre ay Lunes.
September 25 is Thursday.	Ang ika-dalawampu't lima ng Septyembre ay Huwebes.
September 25 is Tuesday.	Ang ika-dalawampu't lima ng Septyembre ay Martes.
September 26 is Monday.	Ang ika-dalawampu't anim ng Septyembre ay Lunes.
September 26 is Thursday.	Ang ika-dalawampu't anim ng Septyembre ay Huwebes.
September 26 is Tuesday.	Ang ika-dalawampu't anim ng Septyembre ay Martes.
September 27 is Monday.	Ang ika-dalawampu't pito ng Septyembre ay Lunes.
September 27 is Thursday.	Ang ika-dalawampu't pito ng Septyembre ay Huwebes.
September 27 is Tuesday.	Ang ika-dalawampu't pito ng Septyembre ay Martes.
September 28 is Monday.	Ang ika-dalawampu't walo ng Septyembre ay Lunes.
September 28 is Thursday.	Ang ika-dalawampu't walo ng Septyembre ay Huwebes.
September 28 is Tuesday.	Ang ika-dalawampu't walo ng Septyembre ay Martes.
September 29 is Monday.	Ang ika-dalawampu't siyam ng Septyembre ay Lunes.
September 29 is Thursday.	Ang ika-dalawampu't siyam ng Septyembre ay Huwebes.
September 29 is Tuesday.	Ang ika-dalawampu't siyam ng Septyembre ay Martes.
September 3 is Thursday.	Ang ika-tatlo ng Septyembre ay Huwebes.
September 3 is Wednesday.	Ang ika-tatlo ng Septyembre ay Miyerkules.
September 3 will be Sunday because.	Linggo ang ika-tatlo ng Septyembre dahil.
September 30 is Monday.	Ang ika-tatlumpu ng Septyembre ay Lunes.
September 30 is Thursday.	Ang ika-tatlumpu ng Septyembre ay Huwebes.
September 30 is Tuesday.	Ang ika-tatlumpu ng Septyembre ay Martes.
September 30 is Wednesday.	Ang ika-tatlumpu ng Septyembre ay Miyerkules.
September 4 is Thursday.	Ang ika-apat ng Septyembre ay Huwebes.
September 4 is Wednesday.	Ang ika-apat ng Septyembre ay Miyerkules.
September 4 will be Sunday because.	Linggo ang ika-apat ng Septyembre dahil.
September 5 is Thursday.	Ang ika-lima ng Septyembre ay Huwebes.
September 5 is Wednesday.	Ang ika-lima ng Septyembre ay Miyerkules.
September 5 will be Sunday because.	Linggo ang ika-lima ng Septyembre dahil.
September 6 is Thursday.	Ang ika-anim ng Septyembre ay Huwebes.
September 6 is Wednesday.	Ang ika-anim ng Septyembre ay Miyerkules.
September 6 will be Sunday because.	Linggo ang ika-anim ng Septyembre dahil.
September 7 is Thursday.	Ang ika-pito ng Septyembre ay Huwebes.
September 7 is Wednesday.	Ang ika-pito ng Septyembre ay Miyerkules.
September 7 will be Sunday because.	Linggo ang ika-pito ng Septyembre dahil.
September 8 is Thursday.	Ang ika-siyam ng Septyembre ay Huwebes.
September 8 is Wednesday.	Ang ika-siyam ng Septyembre ay Miyerkules.
September 8 will be Sunday because.	Linggo ang ika-siyam ng Septyembre dahil.
September eight is the date today.	Ikawalo ng Septiyembre ang petsa ngayon.
September five is the date today.	Ikalima ng Septiyembre ang petsa ngayon.
September four is the date today.	Ikaapat ng Septiyembre ang petsa ngayon.
September nine is the date today.	Ikasiyam ng Septiyembre ang petsa ngayon.
September one is the date today.	Ikauna ng Septiyembre ang petsa ngayon.
September seven is the date today.	Ikapito ng Septiyembre ang petsa ngayon.
September six is the date today.	Ikaanim ng Septiyembre ang petsa ngayon.
September ten is the date today.	Ikasampu ng Septiyembre ang petsa ngayon.
September three is the date today.	Ikatlo ng Septiyembre ang petsa ngayon.
September two is the date today.	Ikalawa ng Septiyembre ang petsa ngayon.
Sesame is not that expensive.	Hindi ganoong kamahal ang linga.
Set aside the chairs and tables.	Itabi mo ang mga silya at lamesa.
Set goals and pray everyday.	Magtakda ng mga layunin at manalangin araw-araw.
Seven hundred eighty nine people.	Pitong daan walompu't siyam na tao.
Seven hundred twenty seconds.	PDitong daan at dalawampung segundo.
Shade the letter of the correct answer.	Itiman ang titik ng tamang sagot.
Shade the letter of the correct answer.	Itiman ang letra ng tamang sagot.
Shade the letter of the right answer.	Itiman ang titik ng tamang sagot.
Shade the letter of the right answer.	Itiman ang letra ng tamang sagot.
shall all the tribes of the earth mourn.	mananangis ang lahat ng bansa.
shall not give here light.	ay hindi magbibigay ng kaniyang liwanag.
Shall we discuss the salary?	Pag-uusapan na ba natin ang sahod?
Shall we release a statement?	Magpapalabas ba tayo ng pahayag?
Shall we take a walk this morning?	pwede ba tayong maglakad ngayong umaga?
Share the results of the exam.	Ibahagi ang kinalabasan ng pagsusulit.
Share these with your coworkers.	Ibahagi ang mga ito sa iyong mga katrabaho.
Shark is not that expensive.	Hindi ganoong kamahal ang pating.
